"Indicator Name","Cancer Type","Year","Country Name","Region","Gender","Area","Numeric","Lower Confidence Limit","Upper Confidence Limit","Comment",
"Physical inactivity, adolescents aged 11-17","","2016","France","European Region","Total","","86.99859","85.114","88.67883","",
"Physical inactivity, adolescents aged 11-17","","2016","France","European Region","Males","","82.41671","80.01585","84.58471","",
"Physical inactivity, adolescents aged 11-17","","2016","France","European Region","Females","","91.78551","90.44029","92.95617","",
"Physical inactivity, adolescents aged 11-17","","2016","Germany","European Region","Total","","83.69238","81.38557","85.7645","",
"Physical inactivity, adolescents aged 11-17","","2016","Germany","European Region","Males","","79.68987","76.99812","82.13969","",
"Physical inactivity, adolescents aged 11-17","","2016","Germany","European Region","Females","","87.90666","86.00517","89.58109","",
"Physical inactivity, adolescents aged 11-17","","2016","Ghana","African Region","Total","","87.45887","84.96427","89.58934","",
"Physical inactivity, adolescents aged 11-17","","2016","Ghana","African Region","Males","","86.57116","84.04092","88.75392","",
"Physical inactivity, adolescents aged 11-17","","2016","Ghana","African Region","Females","","88.38647","85.92911","90.4623","",
"Physical inactivity, adolescents aged 11-17","","2016","Greece","European Region","Total","","84.45991","82.26348","86.43098","",
"Physical inactivity, adolescents aged 11-17","","2016","Greece","European Region","Males","","80.04983","77.4091","82.45186","",
"Physical inactivity, adolescents aged 11-17","","2016","Greece","European Region","Females","","89.08641","87.35609","90.60539","",
"Physical inactivity, adolescents aged 11-17","","2016","Grenada","Region of the Americas","Total","","84.29651","81.78216","86.5213","",
"Physical inactivity, adolescents aged 11-17","","2016","Grenada","Region of the Americas","Males","","81.81716","79.04874","84.29247","",
"Physical inactivity, adolescents aged 11-17","","2016","Grenada","Region of the Americas","Females","","86.90401","84.65687","88.86533","",
"Physical inactivity, adolescents aged 11-17","","2016","Guatemala","Region of the Americas","Total","","86.91399","85.02139","88.59968","",
"Physical inactivity, adolescents aged 11-17","","2016","Guatemala","Region of the Americas","Males","","84.46427","82.33254","86.38133","",
"Physical inactivity, adolescents aged 11-17","","2016","Guatemala","Region of the Americas","Females","","89.4371","87.79079","90.88448","",
"Physical inactivity, adolescents aged 11-17","","2016","Guyana","Region of the Americas","Total","","84.00067","81.27323","86.39715","",
"Physical inactivity, adolescents aged 11-17","","2016","Guyana","Region of the Americas","Males","","81.67049","78.71656","84.29624","",
"Physical inactivity, adolescents aged 11-17","","2016","Guyana","Region of the Americas","Females","","86.33528","83.83479","88.50204","",
"Physical inactivity, adolescents aged 11-17","","2016","Honduras","Region of the Americas","Total","","83.82664","81.60244","85.82961","",
"Physical inactivity, adolescents aged 11-17","","2016","Honduras","Region of the Americas","Males","","80.20763","77.64046","82.5463","",
"Physical inactivity, adolescents aged 11-17","","2016","Honduras","Region of the Americas","Females","","87.56151","85.69126","89.21805","",
"Physical inactivity, adolescents aged 11-17","","2016","Hungary","European Region","Total","","79.45999","76.28037","82.3139","",
"Physical inactivity, adolescents aged 11-17","","2016","Hungary","European Region","Males","","73.48198","69.76519","76.89319","",
"Physical inactivity, adolescents aged 11-17","","2016","Hungary","European Region","Females","","85.75706","83.14329","88.02393","",
"Physical inactivity, adolescents aged 11-17","","2016","Iceland","European Region","Total","","80.2773","77.56839","82.73336","",
"Physical inactivity, adolescents aged 11-17","","2016","Iceland","European Region","Males","","75.39497","72.26979","78.27384","",
"Physical inactivity, adolescents aged 11-17","","2016","Iceland","European Region","Females","","85.23891","82.95306","87.26531","",
"Physical inactivity, adolescents aged 11-17","","2016","India","South-East Asia Region","Total","","73.9259","66.76192","80.00795","",
"Physical inactivity, adolescents aged 11-17","","2016","India","South-East Asia Region","Males","","71.77763","64.38933","78.15316","",
"Physical inactivity, adolescents aged 11-17","","2016","India","South-East Asia Region","Females","","76.32437","69.41086","82.07878","",
"Physical inactivity, adolescents aged 11-17","","2016","Indonesia","South-East Asia Region","Total","","86.37748","83.57545","88.76534","",
"Physical inactivity, adolescents aged 11-17","","2016","Indonesia","South-East Asia Region","Males","","85.43394","82.54636","87.91374","",
"Physical inactivity, adolescents aged 11-17","","2016","Indonesia","South-East Asia Region","Females","","87.37737","84.66602","89.6678","",
"Physical inactivity, adolescents aged 11-17","","2016","Iraq","Eastern Mediterranean Region","Total","","85.0112","82.53294","87.19664","",
"Physical inactivity, adolescents aged 11-17","","2016","Iraq","Eastern Mediterranean Region","Males","","79.85522","76.73682","82.65013","",
"Physical inactivity, adolescents aged 11-17","","2016","Iraq","Eastern Mediterranean Region","Females","","90.46127","88.65966","92.00247","",
"Physical inactivity, adolescents aged 11-17","","2016","Ireland","European Region","Total","","71.79074","68.3077","75.03462","",
"Physical inactivity, adolescents aged 11-17","","2016","Ireland","European Region","Males","","63.50668","59.5237","67.31297","",
"Physical inactivity, adolescents aged 11-17","","2016","Ireland","European Region","Females","","80.53221","77.57671","83.18262","",
"Physical inactivity, adolescents aged 11-17","","2016","Israel","European Region","Total","","84.66812","82.45361","86.65072","",
"Physical inactivity, adolescents aged 11-17","","2016","Israel","European Region","Males","","80.07983","77.3804","82.52985","",
"Physical inactivity, adolescents aged 11-17","","2016","Israel","European Region","Females","","89.51414","87.81181","91.00307","",
"Physical inactivity, adolescents aged 11-17","","2016","Italy","European Region","Total","","88.62353","86.84862","90.18652","",
"Physical inactivity, adolescents aged 11-17","","2016","Italy","European Region","Males","","85.93714","83.85188","87.79233","",
"Physical inactivity, adolescents aged 11-17","","2016","Italy","European Region","Females","","91.45632","90.00867","92.7112","",
"Physical inactivity, adolescents aged 11-17","","2016","Jordan","Eastern Mediterranean Region","Total","","84.78075","82.16689","87.0732","",
"Physical inactivity, adolescents aged 11-17","","2016","Jordan","Eastern Mediterranean Region","Males","","81.288","78.25478","83.98472","",
"Physical inactivity, adolescents aged 11-17","","2016","Jordan","Eastern Mediterranean Region","Females","","88.40919","86.23097","90.28166","",
"Physical inactivity, adolescents aged 11-17","","2016","Kenya","African Region","Total","","86.84573","84.18375","89.11716","",
"Physical inactivity, adolescents aged 11-17","","2016","Kenya","African Region","Males","","84.85213","81.95535","87.35562","",
"Physical inactivity, adolescents aged 11-17","","2016","Kenya","African Region","Females","","88.85785","86.43285","90.89506","",
"Physical inactivity, adolescents aged 11-17","","2016","Kiribati","Western Pacific Region","Total","","82.47191","79.16302","85.35435","",
"Physical inactivity, adolescents aged 11-17","","2016","Kiribati","Western Pacific Region","Males","","79.30401","75.58672","82.58569","",
"Physical inactivity, adolescents aged 11-17","","2016","Kiribati","Western Pacific Region","Females","","85.85394","82.98109","88.31017","",
"Physical inactivity, adolescents aged 11-17","","2016","Kuwait","Eastern Mediterranean Region","Total","","84.34299","81.53142","86.79993","",
"Physical inactivity, adolescents aged 11-17","","2016","Kuwait","Eastern Mediterranean Region","Males","","79.44838","76.00325","82.5127","",
"Physical inactivity, adolescents aged 11-17","","2016","Kuwait","Eastern Mediterranean Region","Females","","89.98367","87.90222","91.74065","",
"Physical inactivity, adolescents aged 11-17","","2016","Lao People's Democratic Republic","Western Pacific Region","Total","","84.43034","81.46078","87.00959","",
"Physical inactivity, adolescents aged 11-17","","2016","Lao People's Democratic Republic","Western Pacific Region","Males","","78.04171","74.14436","81.49818","",
"Physical inactivity, adolescents aged 11-17","","2016","Lao People's Democratic Republic","Western Pacific Region","Females","","91.03907","89.02923","92.71086","",
"Physical inactivity, adolescents aged 11-17","","2016","Latvia","European Region","Total","","80.09672","76.94906","82.90927","",
"Physical inactivity, adolescents aged 11-17","","2016","Latvia","European Region","Males","","76.20513","72.74644","79.34949","",
"Physical inactivity, adolescents aged 11-17","","2016","Latvia","European Region","Females","","84.18336","81.36234","86.64745","",
"Physical inactivity, adolescents aged 11-17","","2016","Lebanon","Eastern Mediterranean Region","Total","","82.05841","79.13046","84.65923","",
"Physical inactivity, adolescents aged 11-17","","2016","Lebanon","Eastern Mediterranean Region","Males","","75.97243","72.38002","79.23167","",
"Physical inactivity, adolescents aged 11-17","","2016","Lebanon","Eastern Mediterranean Region","Females","","87.9034","85.61359","89.87186","",
"Physical inactivity, adolescents aged 11-17","","2016","Libya","Eastern Mediterranean Region","Total","","83.16254","80.40234","85.60779","",
"Physical inactivity, adolescents aged 11-17","","2016","Libya","Eastern Mediterranean Region","Males","","78.00471","74.63397","81.04132","",
"Physical inactivity, adolescents aged 11-17","","2016","Libya","Eastern Mediterranean Region","Females","","88.57606","86.45667","90.40062","",
"Physical inactivity, adolescents aged 11-17","","2016","Lithuania","European Region","Total","","80.14737","77.01398","82.94773","",
"Physical inactivity, adolescents aged 11-17","","2016","Lithuania","European Region","Males","","76.00344","72.52727","79.16612","",
"Physical inactivity, adolescents aged 11-17","","2016","Lithuania","European Region","Females","","84.52872","81.75774","86.94601","",
"Physical inactivity, adolescents aged 11-17","","2016","Luxembourg","European Region","Total","","79.23902","76.49765","81.73962","",
"Physical inactivity, adolescents aged 11-17","","2016","Luxembourg","European Region","Males","","73.38599","70.15714","76.38308","",
"Physical inactivity, adolescents aged 11-17","","2016","Luxembourg","European Region","Females","","85.41901","83.19235","87.39539","",
"Physical inactivity, adolescents aged 11-17","","2016","Malaysia","Western Pacific Region","Total","","86.17286","83.15372","88.73179","",
"Physical inactivity, adolescents aged 11-17","","2016","Malaysia","Western Pacific Region","Males","","80.57747","76.62624","84.00022","",
"Physical inactivity, adolescents aged 11-17","","2016","Malaysia","Western Pacific Region","Females","","91.4172","89.27164","93.1665","",
"Physical inactivity, adolescents aged 11-17","","2016","Maldives","South-East Asia Region","Total","","81.88546","78.44476","84.88541","",
"Physical inactivity, adolescents aged 11-17","","2016","Maldives","South-East Asia Region","Males","","77.86613","73.91782","81.36742","",
"Physical inactivity, adolescents aged 11-17","","2016","Maldives","South-East Asia Region","Females","","86.08745","83.17744","88.56328","",
"Physical inactivity, adolescents aged 11-17","","2016","Malta","European Region","Total","","81.42815","78.80227","83.79708","",
"Physical inactivity, adolescents aged 11-17","","2016","Malta","European Region","Males","","76.66284","73.60561","79.46476","",
"Physical inactivity, adolescents aged 11-17","","2016","Malta","European Region","Females","","85.83516","83.60822","87.80368","",
"Physical inactivity, adolescents aged 11-17","","2016","Mauritania","African Region","Total","","87.24601","84.70904","89.41667","",
"Physical inactivity, adolescents aged 11-17","","2016","Mauritania","African Region","Males","","83.23169","80.11855","85.94289","",
"Physical inactivity, adolescents aged 11-17","","2016","Mauritania","African Region","Females","","91.37675","89.43266","92.99121","",
"Physical inactivity, adolescents aged 11-17","","2016","Mauritius","African Region","Total","","82.19725","79.08216","84.94018","",
"Physical inactivity, adolescents aged 11-17","","2016","Mauritius","African Region","Males","","76.2082","72.41597","79.62575","",
"Physical inactivity, adolescents aged 11-17","","2016","Mauritius","African Region","Females","","88.40666","85.99363","90.45013","",
"Physical inactivity, adolescents aged 11-17","","2016","Mexico","Region of the Americas","Total","","83.16715","80.75974","85.32955","",
"Physical inactivity, adolescents aged 11-17","","2016","Mexico","Region of the Americas","Males","","78.84389","76.0166","81.41935","",
"Physical inactivity, adolescents aged 11-17","","2016","Mexico","Region of the Americas","Females","","87.64211","85.66933","89.37698","",
"Physical inactivity, adolescents aged 11-17","","2016","Mongolia","Western Pacific Region","Total","","78.74518","75.50507","81.66173","",
"Physical inactivity, adolescents aged 11-17","","2016","Mongolia","Western Pacific Region","Males","","74.15096","70.51669","77.48032","",
"Physical inactivity, adolescents aged 11-17","","2016","Mongolia","Western Pacific Region","Females","","83.43459","80.59681","85.92978","",
"Physical inactivity, adolescents aged 11-17","","2016","Morocco","Eastern Mediterranean Region","Total","","87.25737","85.0158","89.20651","",
"Physical inactivity, adolescents aged 11-17","","2016","Morocco","Eastern Mediterranean Region","Males","","84.58202","82.01958","86.83787","",
"Physical inactivity, adolescents aged 11-17","","2016","Morocco","Eastern Mediterranean Region","Females","","90.07384","88.17004","91.7001","",
"Physical inactivity, adolescents aged 11-17","","2016","Mozambique","African Region","Total","","87.11758","84.6469","89.2427","",
"Physical inactivity, adolescents aged 11-17","","2016","Mozambique","African Region","Males","","82.96624","79.93635","85.62087","",
"Physical inactivity, adolescents aged 11-17","","2016","Mozambique","African Region","Females","","91.27136","89.36021","92.86664","",
"Physical inactivity, adolescents aged 11-17","","2016","Myanmar","South-East Asia Region","Total","","86.81442","84.10587","89.12193","",
"Physical inactivity, adolescents aged 11-17","","2016","Myanmar","South-East Asia Region","Males","","84.07453","80.97479","86.75187","",
"Physical inactivity, adolescents aged 11-17","","2016","Myanmar","South-East Asia Region","Females","","89.578","87.26402","91.51246","",
"Physical inactivity, adolescents aged 11-17","","2016","Namibia","African Region","Total","","87.41653","84.95451","89.52438","",
"Physical inactivity, adolescents aged 11-17","","2016","Namibia","African Region","Males","","86.47329","83.97153","88.63741","",
"Physical inactivity, adolescents aged 11-17","","2016","Namibia","African Region","Females","","88.36297","85.94083","90.41435","",
"Physical inactivity, adolescents aged 11-17","","2016","Nauru","Western Pacific Region","Total","","86.79247","83.41845","89.56808","",
"Physical inactivity, adolescents aged 11-17","","2016","Nauru","Western Pacific Region","Males","","83.58325","79.62438","86.89949","",
"Physical inactivity, adolescents aged 11-17","","2016","Nauru","Western Pacific Region","Females","","90.00169","87.21251","92.23666","",
"Physical inactivity, adolescents aged 11-17","","2016","Nepal","South-East Asia Region","Total","","83.46014","78.12964","87.69601","",
"Physical inactivity, adolescents aged 11-17","","2016","Nepal","South-East Asia Region","Males","","81.76325","76.13188","86.30499","",
"Physical inactivity, adolescents aged 11-17","","2016","Nepal","South-East Asia Region","Females","","85.2506","80.23755","89.16376","",
"Physical inactivity, adolescents aged 11-17","","2016","Netherlands (Kingdom of the)","European Region","Total","","80.17081","77.46714","82.62318","",
"Physical inactivity, adolescents aged 11-17","","2016","Netherlands (Kingdom of the)","European Region","Males","","76.59354","73.60854","79.3357","",
"Physical inactivity, adolescents aged 11-17","","2016","Netherlands (Kingdom of the)","European Region","Females","","83.9278","81.51958","86.0758","",
"Physical inactivity, adolescents aged 11-17","","2016","New Zealand","Western Pacific Region","Total","","88.74181","87.05101","90.23849","",
"Physical inactivity, adolescents aged 11-17","","2016","New Zealand","Western Pacific Region","Males","","84.94953","82.80094","86.87228","",
"Physical inactivity, adolescents aged 11-17","","2016","New Zealand","Western Pacific Region","Females","","92.72205","91.51173","93.77154","",
"Physical inactivity, adolescents aged 11-17","","2016","Niue","Western Pacific Region","Total","","87.30654","84.71162","89.51563","",
"Physical inactivity, adolescents aged 11-17","","2016","Niue","Western Pacific Region","Males","","86.12231","83.3625","88.48756","",
"Physical inactivity, adolescents aged 11-17","","2016","Niue","Western Pacific Region","Females","","88.49077","86.06073","90.54372","",
"Physical inactivity, adolescents aged 11-17","","2016","North Macedonia","European Region","Total","","78.41212","75.07262","81.41479","",
"Physical inactivity, adolescents aged 11-17","","2016","North Macedonia","European Region","Males","","73.54948","69.82417","76.96658","",
"Physical inactivity, adolescents aged 11-17","","2016","North Macedonia","European Region","Females","","83.51912","80.58481","86.08652","",
"Physical inactivity, adolescents aged 11-17","","2016","Norway","European Region","Total","","83.52475","81.23929","85.5834","",
"Physical inactivity, adolescents aged 11-17","","2016","Norway","European Region","Males","","78.64384","75.88107","81.16868","",
"Physical inactivity, adolescents aged 11-17","","2016","Norway","European Region","Females","","88.62332","86.83646","90.19501","",
"Physical inactivity, adolescents aged 11-17","","2016","Oman","Eastern Mediterranean Region","Total","","83.77605","81.16137","86.09439","",
"Physical inactivity, adolescents aged 11-17","","2016","Oman","Eastern Mediterranean Region","Males","","78.28177","75.02666","81.2188","",
"Physical inactivity, adolescents aged 11-17","","2016","Oman","Eastern Mediterranean Region","Females","","89.83448","87.92598","91.47058","",
"Physical inactivity, adolescents aged 11-17","","2016","Pakistan","Eastern Mediterranean Region","Total","","86.94997","82.51443","90.39194","",
"Physical inactivity, adolescents aged 11-17","","2016","Pakistan","Eastern Mediterranean Region","Males","","85.39319","80.60629","89.15748","",
"Physical inactivity, adolescents aged 11-17","","2016","Pakistan","Eastern Mediterranean Region","Females","","88.63464","84.57928","91.72781","",
"Physical inactivity, adolescents aged 11-17","","2016","Palau","Western Pacific Region","Total","","79.01804","74.64337","82.81233","",
"Physical inactivity, adolescents aged 11-17","","2016","Palau","Western Pacific Region","Males","","75.9091","71.18613","80.07461","",
"Physical inactivity, adolescents aged 11-17","","2016","Palau","Western Pacific Region","Females","","82.12699","78.10061","85.55006","",
"Physical inactivity, adolescents aged 11-17","","2016","Paraguay","Region of the Americas","Total","","83.48174","81.27219","85.47886","",
"Physical inactivity, adolescents aged 11-17","","2016","Paraguay","Region of the Americas","Males","","78.97934","76.34913","81.38836","",
"Physical inactivity, adolescents aged 11-17","","2016","Paraguay","Region of the Americas","Females","","88.16348","86.39132","89.73228","",
"Physical inactivity, adolescents aged 11-17","","2016","Peru","Region of the Americas","Total","","84.72465","82.45037","86.75165","",
"Physical inactivity, adolescents aged 11-17","","2016","Peru","Region of the Americas","Males","","82.71622","80.25301","84.92989","",
"Physical inactivity, adolescents aged 11-17","","2016","Peru","Region of the Americas","Females","","86.83073","84.75458","88.66199","",
"Physical inactivity, adolescents aged 11-17","","2016","Philippines","Western Pacific Region","Total","","93.40804","91.93866","94.62508","",
"Physical inactivity, adolescents aged 11-17","","2016","Philippines","Western Pacific Region","Males","","92.75953","91.19793","94.06212","",
"Physical inactivity, adolescents aged 11-17","","2016","Philippines","Western Pacific Region","Females","","94.11144","92.74209","95.23571","",
"Physical inactivity, adolescents aged 11-17","","2016","Poland","European Region","Total","","78.8318","75.564","81.76831","",
"Physical inactivity, adolescents aged 11-17","","2016","Poland","European Region","Males","","73.73303","70.04293","77.11709","",
"Physical inactivity, adolescents aged 11-17","","2016","Poland","European Region","Females","","84.19839","81.37508","86.66385","",
"Physical inactivity, adolescents aged 11-17","","2016","Portugal","European Region","Total","","84.28124","81.95898","86.35933","",
"Physical inactivity, adolescents aged 11-17","","2016","Portugal","European Region","Males","","78.06332","75.05527","80.80143","",
"Physical inactivity, adolescents aged 11-17","","2016","Portugal","European Region","Females","","90.71759","89.1052","92.11247","",
"Physical inactivity, adolescents aged 11-17","","2016","Qatar","Eastern Mediterranean Region","Total","","88.19767","85.88183","90.17762","",
"Physical inactivity, adolescents aged 11-17","","2016","Qatar","Eastern Mediterranean Region","Males","","86.27411","83.6841","88.50942","",
"Physical inactivity, adolescents aged 11-17","","2016","Qatar","Eastern Mediterranean Region","Females","","90.91412","88.98542","92.53342","",
"Physical inactivity, adolescents aged 11-17","","2016","Region of the Americas","Region of the Americas","Total","","80.67413","75.30792","86.9588","",
"Physical inactivity, adolescents aged 11-17","","2016","Region of the Americas","Region of the Americas","Males","","75.20861","73.50272","76.33137","",
"Physical inactivity, adolescents aged 11-17","","2016","Region of the Americas","Region of the Americas","Females","","86.35722","85.24849","87.04656","",
"Physical inactivity, adolescents aged 11-17","","2016","Republic of Korea","Western Pacific Region","Total","","94.17773","90.30741","96.57557","",
"Physical inactivity, adolescents aged 11-17","","2016","Republic of Korea","Western Pacific Region","Males","","91.37949","85.81479","94.89117","",
"Physical inactivity, adolescents aged 11-17","","2016","Republic of Korea","Western Pacific Region","Females","","97.20233","95.16343","98.3962","",
"Physical inactivity, adolescents aged 11-17","","2016","Republic of Moldova","European Region","Total","","75.65137","71.76621","79.15554","",
"Physical inactivity, adolescents aged 11-17","","2016","Republic of Moldova","European Region","Males","","73.26379","69.27892","76.90409","",
"Physical inactivity, adolescents aged 11-17","","2016","Republic of Moldova","European Region","Females","","78.18427","74.40489","81.54402","",
"Physical inactivity, adolescents aged 11-17","","2016","Romania","European Region","Total","","79.53992","76.36521","82.39044","",
"Physical inactivity, adolescents aged 11-17","","2016","Romania","European Region","Males","","72.70467","68.87718","76.22393","",
"Physical inactivity, adolescents aged 11-17","","2016","Romania","European Region","Females","","86.74015","84.25308","88.88623","",
"Physical inactivity, adolescents aged 11-17","","2016","Russian Federation","European Region","Total","","84.534","81.90627","86.84145","",
"Physical inactivity, adolescents aged 11-17","","2016","Russian Federation","European Region","Males","","80.9108","77.90542","83.59349","",
"Physical inactivity, adolescents aged 11-17","","2016","Russian Federation","European Region","Females","","88.33907","86.10793","90.25244","",
"Physical inactivity, adolescents aged 11-17","","2016","Saint Kitts and Nevis","Region of the Americas","Total","","82.27957","79.45335","84.79234","",
"Physical inactivity, adolescents aged 11-17","","2016","Saint Kitts and Nevis","Region of the Americas","Males","","78.48135","75.27471","81.37502","",
"Physical inactivity, adolescents aged 11-17","","2016","Saint Kitts and Nevis","Region of the Americas","Females","","86.0778","83.63199","88.20966","",
"Physical inactivity, adolescents aged 11-17","","2016","Saint Lucia","Region of the Americas","Total","","84.34292","81.31712","86.95679","",
"Physical inactivity, adolescents aged 11-17","","2016","Saint Lucia","Region of the Americas","Males","","82.80109","79.63006","85.56793","",
"Physical inactivity, adolescents aged 11-17","","2016","Saint Lucia","Region of the Americas","Females","","85.89803","83.01872","88.35759","",
"Physical inactivity, adolescents aged 11-17","","2016","Saint Vincent and the Grenadines","Region of the Americas","Total","","85.82677","83.76109","87.66898","",
"Physical inactivity, adolescents aged 11-17","","2016","Saint Vincent and the Grenadines","Region of the Americas","Males","","83.19598","80.85547","85.30238","",
"Physical inactivity, adolescents aged 11-17","","2016","Saint Vincent and the Grenadines","Region of the Americas","Females","","88.52312","86.73912","90.09454","",
"Physical inactivity, adolescents aged 11-17","","2016","Samoa","Western Pacific Region","Total","","87.07764","84.149","89.53258","",
"Physical inactivity, adolescents aged 11-17","","2016","Samoa","Western Pacific Region","Males","","87.45068","84.64592","89.80481","",
"Physical inactivity, adolescents aged 11-17","","2016","Samoa","Western Pacific Region","Females","","86.67701","83.61534","89.2402","",
"Physical inactivity, adolescents aged 11-17","","2016","Senegal","African Region","Total","","88.46811","86.21197","90.39809","",
"Physical inactivity, adolescents aged 11-17","","2016","Senegal","African Region","Males","","84.7626","81.96161","87.19659","",
"Physical inactivity, adolescents aged 11-17","","2016","Senegal","African Region","Females","","92.23964","90.53806","93.65665","",
"Physical inactivity, adolescents aged 11-17","","2016","Seychelles","African Region","Total","","82.64164","79.48098","85.40455","",
"Physical inactivity, adolescents aged 11-17","","2016","Seychelles","African Region","Males","","78.70652","75.13946","81.88516","",
"Physical inactivity, adolescents aged 11-17","","2016","Seychelles","African Region","Females","","86.72604","83.98721","89.05745","",
"Physical inactivity, adolescents aged 11-17","","2016","Singapore","Western Pacific Region","Total","","76.27077","64.99218","84.81567","",
"Physical inactivity, adolescents aged 11-17","","2016","Singapore","Western Pacific Region","Males","","69.68101","56.70704","80.12935","",
"Physical inactivity, adolescents aged 11-17","","2016","Singapore","Western Pacific Region","Females","","83.14272","73.63213","89.70267","",
"Physical inactivity, adolescents aged 11-17","","2016","Slovakia","European Region","Total","","71.53237","67.52805","75.2226","",
"Physical inactivity, adolescents aged 11-17","","2016","Slovakia","European Region","Males","","65.5472","61.23203","69.62035","",
"Physical inactivity, adolescents aged 11-17","","2016","Slovakia","European Region","Females","","77.80702","74.12859","81.09583","",
"Physical inactivity, adolescents aged 11-17","","2016","Slovenia","European Region","Total","","79.99409","76.75585","82.883","",
"Physical inactivity, adolescents aged 11-17","","2016","Slovenia","European Region","Males","","74.76569","71.0372","78.16174","",
"Physical inactivity, adolescents aged 11-17","","2016","Slovenia","European Region","Females","","85.55313","82.83614","87.90285","",
"Physical inactivity, adolescents aged 11-17","","2016","Solomon Islands","Western Pacific Region","Total","","83.71016","80.28526","86.63913","",
"Physical inactivity, adolescents aged 11-17","","2016","Solomon Islands","Western Pacific Region","Males","","82.11587","78.49325","85.24302","",
"Physical inactivity, adolescents aged 11-17","","2016","Solomon Islands","Western Pacific Region","Females","","85.4104","82.19636","88.12802","",
"Physical inactivity, adolescents aged 11-17","","2016","South-East Asian Region","South-East Asia Region","Total","","75.58986","73.75628","83.58074","",
"Physical inactivity, adolescents aged 11-17","","2016","South-East Asian Region","South-East Asia Region","Males","","73.35211","71.33112","83.01394","",
"Physical inactivity, adolescents aged 11-17","","2016","South-East Asian Region","South-East Asia Region","Females","","78.03967","75.52322","87.18095","",
"Physical inactivity, adolescents aged 11-17","","2016","Spain","European Region","Total","","76.60892","73.69133","79.29716","",
"Physical inactivity, adolescents aged 11-17","","2016","Spain","European Region","Males","","69.78519","66.36387","73.00011","",
"Physical inactivity, adolescents aged 11-17","","2016","Spain","European Region","Females","","83.8261","81.4413","85.9573","",
"Physical inactivity, adolescents aged 11-17","","2016","Sri Lanka","South-East Asia Region","Total","","85.15502","81.98414","87.8521","",
"Physical inactivity, adolescents aged 11-17","","2016","Sri Lanka","South-East Asia Region","Males","","81.62023","77.94004","84.80615","",
"Physical inactivity, adolescents aged 11-17","","2016","Sri Lanka","South-East Asia Region","Females","","88.70072","86.0407","90.90744","",
"Physical inactivity, adolescents aged 11-17","","2016","Sudan","Eastern Mediterranean Region","Total","","90.30155","88.30905","91.98463","",
"Physical inactivity, adolescents aged 11-17","","2016","Sudan","Eastern Mediterranean Region","Males","","89.58731","87.55449","91.32101","",
"Physical inactivity, adolescents aged 11-17","","2016","Sudan","Eastern Mediterranean Region","Females","","91.03501","89.08391","92.66609","",
"Physical inactivity, adolescents aged 11-17","","2016","Suriname","Region of the Americas","Total","","81.4325","78.98743","83.65194","",
"Physical inactivity, adolescents aged 11-17","","2016","Suriname","Region of the Americas","Males","","78.37913","75.70485","80.83356","",
"Physical inactivity, adolescents aged 11-17","","2016","Suriname","Region of the Americas","Females","","84.55433","82.34363","86.53351","",
"Physical inactivity, adolescents aged 11-17","","2016","Sweden","European Region","Total","","84.66885","82.46608","86.63985","",
"Physical inactivity, adolescents aged 11-17","","2016","Sweden","European Region","Males","","82.1555","79.72401","84.35265","",
"Physical inactivity, adolescents aged 11-17","","2016","Sweden","European Region","Females","","87.32857","85.36782","89.06023","",
"Physical inactivity, adolescents aged 11-17","","2016","Switzerland","European Region","Total","","85.70841","83.61127","87.57773","",
"Physical inactivity, adolescents aged 11-17","","2016","Switzerland","European Region","Males","","82.51949","80.09747","84.70306","",
"Physical inactivity, adolescents aged 11-17","","2016","Switzerland","European Region","Females","","89.05975","87.30405","90.5988","",
"Physical inactivity, adolescents aged 11-17","","2016","Syrian Arab Republic","Eastern Mediterranean Region","Total","","87.51762","85.27804","89.46038","",
"Physical inactivity, adolescents aged 11-17","","2016","Syrian Arab Republic","Eastern Mediterranean Region","Males","","84.08899","81.3835","86.46668","",
"Physical inactivity, adolescents aged 11-17","","2016","Syrian Arab Republic","Eastern Mediterranean Region","Females","","91.1347","89.38665","92.61863","",
"Physical inactivity, adolescents aged 11-17","","2016","Thailand","South-East Asia Region","Total","","77.47192","73.61137","80.92072","",
"Physical inactivity, adolescents aged 11-17","","2016","Thailand","South-East Asia Region","Males","","70.21655","65.61698","74.44048","",
"Physical inactivity, adolescents aged 11-17","","2016","Thailand","South-East Asia Region","Females","","84.988","81.89304","87.63383","",
"Physical inactivity, adolescents aged 11-17","","2016","Timor-Leste","South-East Asia Region","Total","","89.36814","87.12735","91.26163","",
"Physical inactivity, adolescents aged 11-17","","2016","Timor-Leste","South-East Asia Region","Males","","85.53477","82.63705","88.019","",
"Physical inactivity, adolescents aged 11-17","","2016","Timor-Leste","South-East Asia Region","Females","","93.37029","91.81534","94.64704","",
"Physical inactivity, adolescents aged 11-17","","2016","Tonga","Western Pacific Region","Total","","85.82115","82.75401","88.4197","",
"Physical inactivity, adolescents aged 11-17","","2016","Tonga","Western Pacific Region","Males","","86.74288","83.88522","89.15928","",
"Physical inactivity, adolescents aged 11-17","","2016","Tonga","Western Pacific Region","Females","","84.80457","81.50639","87.60402","",
"Physical inactivity, adolescents aged 11-17","","2016","Trinidad and Tobago","Region of the Americas","Total","","82.14506","78.46113","85.3166","",
"Physical inactivity, adolescents aged 11-17","","2016","Trinidad and Tobago","Region of the Americas","Males","","78.79198","74.72595","82.35831","",
